SoC,Temperature,Voltage,Label
21.44808743,355.3175196,3.259157831,0
20.62122519,355.9991376,3.251462667,0
19.79436296,356.6795378,3.243787269,0
18.96750072,357.3572154,3.236141454,0
18.14063848,358.030071,3.228520265,0
17.31377624,358.6965194,3.220894272,0
16.48691401,359.3531991,3.213341179,0
15.66005177,359.9966507,3.20517717,0
14.83318953,360.6257398,3.195482407,0
14.00632729,361.2431048,3.183449081,0
13.17946506,361.8492016,3.171419858,0
12.35260282,362.4392095,3.159491012,0
11.52574058,363.0079029,3.147619388,0
10.69887834,363.549998,3.135810277,0
9.872016106,364.0569918,3.124134341,0
9.045153868,364.5101215,3.11279806,0
8.218291631,364.8974321,3.101521188,0
7.391429393,365.2095541,3.090348162,0
6.564567156,365.4331359,3.078895031,0
5.737704918,365.5668216,3.06154723,0
4.91084268,365.639301,3.032058698,0
4.083980443,365.6901668,3.00203533,0
3.257118205,365.7363464,2.972011962,0
2.430255968,365.7823443,2.941994292,0
1.60339373,365.8287606,2.893517171,0
0.7765314927,365.8842168,2.818734404,0
100,298.15,4.01934,0
99.28098936,298.6252411,3.952413832,0
98.56197872,299.2329861,3.920969138,0
97.84296808,299.8652539,3.910925898,0
97.12395743,300.502518,3.902671826,0
96.40494679,301.1329258,3.897735795,0
95.68593615,301.7505193,3.893478583,0
94.96692551,302.3546066,3.889266529,0
94.24791487,302.9466581,3.885076042,0
93.52890423,303.5279591,3.880656121,0
92.80989359,304.0993882,3.876005116,0
92.09088295,304.6614697,3.87112989,0
91.3718723,305.2146362,3.86611724,0
90.65286166,305.7588651,3.860994026,0
89.93385102,306.2936953,3.855818405,0
89.21484038,306.8185553,3.850363367,0
88.49582974,307.3331882,3.844756674,0
87.7768191,307.8376131,3.839028682,0
87.05780846,308.3320411,3.83319813,0
86.33879781,308.8167388,3.827283541,0
85.61978717,309.2920515,3.821262966,0
84.90077653,309.758483,3.815139235,0
84.18176589,310.2172676,3.808921646,0
83.46275525,310.669192,3.802667756,0
82.74374461,311.1148144,3.796380305,0
82.02473397,311.5547045,3.790063427,0
81.30572332,311.99015,3.783762492,0
80.58671268,312.4217388,3.77748658,0
79.86770204,312.8493272,3.771385392,0
79.1486914,313.2720999,3.765664549,0
78.42968076,313.6911357,3.759120134,0
77.71067012,314.1070609,3.752574227,0
76.99165948,314.5200943,3.746025009,0
76.27264884,314.9302858,3.739474057,0
75.55363819,315.337702,3.73292811,0
74.83462755,315.7424872,3.726390077,0
74.11561691,316.1449661,3.719868657,0
73.39660627,316.5464813,3.713413641,0
72.67759563,316.9479586,3.706974514,0
71.95858499,317.3498056,3.70053935,0
71.23957435,317.7522553,3.694104199,0
70.5205637,318.1554182,3.687673844,0
69.80155306,318.5593428,3.681248089,0
69.08254242,318.9640432,3.674827167,0
68.36353178,319.3695441,3.668393721,0
67.64452114,319.7758469,3.66196558,0
66.9255105,320.1829392,3.655544008,0
66.20649986,320.5908377,3.649116184,0
65.48748921,320.9996071,3.642698697,0
64.76847857,321.409293,3.636305667,0
64.04946793,321.8198936,3.629956794,0
63.33045729,322.2311384,3.623755227,0
62.61144665,322.6428866,3.617556779,0
61.89243601,323.0550955,3.611353681,0
61.17342537,323.4676913,3.60516319,0
60.45441473,323.8804646,3.598956136,0
59.73540408,324.2932527,3.592743885,0
59.01639344,324.7059785,3.586531637,0
58.2973828,325.1182913,3.580298296,0
57.57837216,325.5297725,3.574056039,0
56.85936152,325.940082,3.567805026,0
56.14035088,326.3491123,3.561542452,0
55.42134024,326.7568226,3.555291445,0
54.70232959,327.1631987,3.549043179,0
53.98331895,327.5682377,3.542794708,0
53.26430831,327.971965,3.536532125,0
52.54529767,328.3744592,3.530278637,0
51.82628703,328.775795,3.524032171,0
51.10727639,329.1760018,3.517791159,0
50.38826575,329.57599,3.511599085,0
49.6692551,329.9774536,3.505471821,0
48.95024446,330.3824419,3.499412053,0
48.23123382,330.7920994,3.493372364,0
47.51222318,331.2067934,3.487337552,0
46.79321254,331.6266005,3.48129885,0
46.0742019,332.0515408,3.47524478,0
45.35519126,332.4815934,3.469203607,0
44.63618062,332.9162323,3.463447696,0
43.91716997,333.3545968,3.458019362,0
43.19815933,333.79553,3.452979097,0
42.47914869,334.2384275,3.447923207,0
41.76013805,334.6830597,3.442858973,0
41.04112741,335.1293723,3.437789948,0
40.32211677,335.5772391,3.432714144,0
39.60310613,336.0265665,3.427637929,0
38.88409548,336.4773345,3.422565191,0
38.16508484,336.9297382,3.417510546,0
37.4460742,337.3838768,3.412450362,0
36.72706356,337.8397216,3.407388527,0
36.00805292,338.297152,3.402326693,0
35.28904228,338.7560594,3.397243529,0
34.57003164,339.2163853,3.392173023,0
33.851021,339.6781816,3.387111188,0
33.13201035,340.1417878,3.382049353,0
32.41299971,340.6074742,3.377010998,0
31.69398907,341.0753546,3.371968743,0
30.97497843,341.545436,3.366913848,0
30.25596779,342.0174856,3.361852013,0
29.53695715,342.4913197,3.356794809,0
28.81794651,342.9671409,3.35152352,0
28.09893586,343.4459773,3.345613253,0
27.37992522,343.9291488,3.339182123,0
26.66091458,344.4173564,3.332664495,0
25.94190394,344.9108887,3.326145974,0
25.2228933,345.4104625,3.319660498,0
24.50388266,345.9163536,3.313175022,0
23.78487202,346.4278763,3.306652974,0
23.06586137,346.9429548,3.300045266,0
22.34685073,347.4590917,3.293339586,0
21.62784009,347.9751048,3.286620305,0
20.90882945,348.4906624,3.279899379,0
20.18981881,349.0056938,3.273191009,0
19.47080817,349.519397,3.266440305,0
18.75179753,350.0307604,3.259654559,0
18.03278689,350.5387312,3.252831148,0
17.31377624,351.0423654,3.245959701,0
16.5947656,351.5396959,3.239013017,0
15.87575496,352.0285243,3.231762606,0
15.15674432,352.5075197,3.223328611,0
14.43773368,352.9780786,3.213056005,0
13.71872304,353.4412926,3.202251156,0
100,298.15,3.97566,0
98.34627552,300.892612,3.660461579,0
96.69255105,304.0294392,3.663324456,0
95.03882657,306.9621692,3.682053984,0
93.3851021,309.6824202,3.691428711,0
91.73137762,312.2299659,3.693999757,0
90.07765315,314.6868522,3.683408848,0
88.42392867,317.0875394,3.668993694,0
86.7702042,319.4401869,3.655029123,0
85.11647972,321.7461317,3.640965853,0
83.46275525,324.0164863,3.625483322,0
81.80903077,326.2642242,3.609062657,0
80.1553063,328.5055926,3.591472978,0
78.50158182,330.7270817,3.578798408,0
76.84785735,332.9183868,3.566588881,0
75.19413287,335.0764203,3.554284389,0
73.5404084,337.2097321,3.540846509,0
71.88668392,339.3370671,3.525623002,0
70.23295945,341.4692174,3.510101867,0
68.57923497,343.6101162,3.494539923,0
66.9255105,345.760706,3.478967656,0
65.27178602,347.9216669,3.463324074,0
63.61806155,350.092711,3.447980087,0
61.96433707,352.2710902,3.433266387,0
60.3106126,354.4534674,3.418824235,0
58.65688812,356.6356914,3.404719315,0
57.00316365,358.809671,3.391422804,0
55.34943917,360.969971,3.378338886,0
53.6957147,363.1145537,3.365286174,0
52.04199022,365.2439231,3.352092718,0
50.38826575,367.3638465,3.338252509,0
48.73454127,369.5078294,3.320531719,0
47.0808168,371.701949,3.301575999,0
45.42709232,373.9560838,3.282565895,0
43.77336785,376.261797,3.266140149,0
42.11964337,378.6004642,3.252723608,0
40.4659189,380.9622243,3.23945326,0
38.81219442,383.3428129,3.226339526,0
37.15846995,385.7434187,3.212942557,0
35.50474547,388.1631655,3.199781622,0
33.851021,390.6010806,3.186677135,0
32.19729652,393.0617321,3.172941821,0
30.54357204,395.547252,3.159226328,0
28.88984757,398.0562999,3.14563911,0
27.23612309,400.6067771,3.127014258,0
25.58239862,403.2164553,3.10646259,0
23.92867414,405.8969426,3.085342228,0
22.27494967,408.6146308,3.068982246,0
20.62122519,411.3402497,3.054020209,0
18.96750072,414.0538472,3.040180475,0
17.31377624,416.7292375,3.028725984,0
15.66005177,419.3225994,3.020753684,0
14.00632729,421.8204037,3.006074397,0
12.35260282,424.2047534,2.991038867,0
10.69887834,426.4141445,2.982791356,0
9.045153868,428.2957744,2.990168906,0
7.391429393,429.670769,3.011227547,0
5.737704918,430.3825313,3.035891672,0
4.083980443,430.6238036,2.98851133,0
2.430255968,430.8094906,2.928470292,0
0.7765314927,431.0074615,2.795701819,0
100,298.15,4.0143,0
99.17313776,298.8492829,3.916819985,0
98.34627552,299.6652011,3.887562449,0
97.51941329,300.4978246,3.87728725,0
96.69255105,301.3275924,3.870545042,0
95.86568881,302.1396184,3.866939538,0
95.03882657,302.930224,3.863283884,0
94.21196434,303.7011978,3.859398527,0
93.3851021,304.45484,3.855100503,0
92.55823986,305.1928031,3.850401944,0
91.73137762,305.9162639,3.84534866,0
90.90451539,306.6260084,3.840066351,0
90.07765315,307.3210883,3.834921771,0
89.25079091,308.0004944,3.829458298,0
88.42392867,308.6637756,3.823774473,0
87.59706644,309.3110214,3.817902965,0
86.7702042,309.9426679,3.811862282,0
85.94334196,310.5592665,3.805665485,0
85.11647972,311.1615397,3.799278162,0
84.28961749,311.7513223,3.792692025,0
83.46275525,312.330039,3.786000621,0
82.63589301,312.8987963,3.779214668,0
81.80903077,313.4610919,3.771279548,0
80.98216854,314.0215374,3.762461431,0
80.1553063,314.5816643,3.753856356,0
79.32844406,315.1396999,3.746254997,0
78.50158182,315.6940996,3.738892493,0
77.67471959,316.2442683,3.731530069,0
76.84785735,316.7900881,3.724160494,0
76.02099511,317.331557,3.716792099,0
75.19413287,317.8688407,3.709421509,0
74.36727064,318.4024176,3.702045182,0
73.5404084,318.9338341,3.694641871,0
72.71354616,319.4648453,3.687216881,0
71.88668392,319.9963301,3.67978743,0
71.05982169,320.5287176,3.672349498,0
70.23295945,321.0622166,3.664910249,0
69.40609721,321.5968896,3.657479381,0
68.57923497,322.1327668,3.650041325,0
67.75237274,322.6698651,3.642599404,0
66.9255105,323.208166,3.635169723,0
66.09864826,323.7476939,3.62773054,0
65.27178602,324.2885669,3.620299276,0
64.44492378,324.8308296,3.61292071,0
63.61806155,325.3742792,3.605664041,0
62.79119931,325.9185903,3.598513475,0
61.96433707,326.4636381,3.591353079,0
61.13747483,327.0092829,3.58421395,0
60.3106126,327.5551722,3.577072742,0
59.48375036,328.10106,3.569932687,0
58.65688812,328.6466316,3.562796643,0
57.83002588,329.1913252,3.555669702,0
57.00316365,329.7343911,3.548561157,0
56.17630141,330.2755498,3.541433703,0
55.34943917,330.8147056,3.534321123,0
54.52257693,331.3518306,3.527212449,0
53.6957147,331.8869343,3.520097061,0
52.86885246,332.4200745,3.512970557,0
52.04199022,332.9514114,3.50584962,0
51.21512798,333.4810195,3.498736531,0
50.38826575,334.0101141,3.491597557,0
49.56140351,334.5416156,3.484404158,0
48.73454127,335.0786964,3.477169174,0
47.90767903,335.6229715,3.469931745,0
47.0808168,336.174931,3.462701662,0
46.25395456,336.7346943,3.455446959,0
45.42709232,337.3022482,3.448202766,0
44.60023008,337.8768202,3.441323008,0
43.77336785,338.4568653,3.434987713,0
42.94650561,339.0407013,3.429079141,0
42.11964337,339.6274208,3.423161288,0
41.29278113,340.2167383,3.417236362,0
40.4659189,340.8084745,3.411312911,0
39.63905666,341.4024645,3.405393089,0
38.81219442,341.9986796,3.399476627,0
37.98533218,342.5973961,3.393561934,0
37.15846995,343.1987547,3.38763912,0
36.33160771,343.8026073,3.381728337,0
35.50474547,344.4087734,3.37580852,0
34.67788323,345.0171307,3.369891375,0
33.851021,345.6277183,3.363984182,0
33.02415876,346.2410522,3.358046484,0
32.19729652,346.8575776,3.352128854,0
31.37043428,347.4774411,3.346194829,0
30.54357204,348.1004667,3.340263237,0
29.71670981,348.7263391,3.334344175,0
28.88984757,349.355061,3.328290458,0
28.06298533,349.9882692,3.321282801,0
27.23612309,350.6281274,3.313548696,0
26.40926086,351.2756928,3.305747013,0
25.58239862,351.9318258,3.297929315,0
24.75553638,352.597342,3.29010113,0
23.92867414,353.2721608,3.282286175,0
23.10181191,353.952779,3.27455584,0
22.27494967,354.6352093,3.266858132,0
21.44808743,355.3175196,3.259157831,0
20.62122519,355.9991376,3.251462667,0
19.79436296,356.6795378,3.243787269,0
18.96750072,357.3572154,3.236141454,0
18.14063848,358.030071,3.228520265,0
17.31377624,358.6965194,3.220894272,0
16.48691401,359.3531991,3.213341179,0
15.66005177,359.9966507,3.20517717,0
14.83318953,360.6257398,3.195482407,0
14.00632729,361.2431048,3.183449081,0
13.17946506,361.8492016,3.171419858,0
12.35260282,362.4392095,3.159491012,0
11.52574058,363.0079029,3.147619388,0
10.69887834,363.549998,3.135810277,0
9.872016106,364.0569918,3.124134341,0
9.045153868,364.5101215,3.11279806,0
8.218291631,364.8974321,3.101521188,0
7.391429393,365.2095541,3.090348162,0
6.564567156,365.4331359,3.078895031,0
5.737704918,365.5668216,3.06154723,0
4.91084268,365.639301,3.032058698,0
4.083980443,365.6901668,3.00203533,0
3.257118205,365.7363464,2.972011962,0
2.430255968,365.7823443,2.941994292,0
1.60339373,365.8287606,2.893517171,0
0.7765314927,365.8842168,2.818734404,0
100,298.15,3.99414,1
98.74173138,299.7099465,3.772976049,1
97.48346276,301.5958446,3.759777608,1
96.22519413,303.4472446,3.760600546,1
94.96692551,305.1988478,3.763834766,1
93.70865689,306.8675194,3.764248521,1
92.45038827,308.4673357,3.762307017,1
91.19211964,310.0091078,3.75857917,1
89.93385102,311.4923086,3.755583571,1
88.6755824,312.9128659,3.752372602,1
87.41731378,314.2907175,3.741897878,1
86.15904515,315.6407181,3.730003044,1
84.90077653,316.9691579,3.717981763,1
83.64250791,318.2823872,3.705419021,1
82.38423929,319.5847989,3.692648115,1
81.12597066,320.8830181,3.679274253,1
79.86770204,322.1792876,3.666446159,1
78.60943342,323.465804,3.656238328,1
77.3511648,324.7384181,3.646035684,1
76.09289617,325.995899,3.635819087,1
74.83462755,327.2387976,3.625516723,1
73.57635893,328.4716873,3.614726902,1
72.31809031,329.7022417,3.603294428,1
71.05982169,330.9346712,3.591755547,1
69.80155306,332.170757,3.580169621,1
68.54328444,333.4110316,3.568577331,1
67.28501582,334.6555899,3.556982894,1
66.0267472,335.9044766,3.545382097,1
64.76847857,337.1581177,3.533767816,1
63.51020995,338.4160229,3.522449348,1
62.25194133,339.6770547,3.511400612,1
60.99367271,340.9404102,3.500400277,1
59.73540408,342.2044473,3.489551523,1
58.47713546,343.4675661,3.47880411,1
57.21886684,344.7266996,3.468349607,1
55.96059822,345.9797416,3.457965527,1
54.70232959,347.2258351,3.447616501,1
53.44406097,348.464824,3.437247914,1
52.18579235,349.6971524,3.426822159,1
50.92752373,350.923582,3.416350397,1
49.6692551,352.1531275,3.404850936,1
48.41098648,353.4003048,3.392154733,1
47.15271786,354.6723559,3.379366613,1
45.89444924,355.9715604,3.366536549,1
44.63618062,357.2966593,3.35423657,1
43.37791199,358.6406174,3.343854254,1
42.11964337,359.9970758,3.334237281,1
40.86137475,361.3632324,3.324640607,1
39.60310613,362.7376171,3.31512742,1
38.3448375,364.1202353,3.305571283,1
37.08656888,365.5118351,3.295942685,1
35.82830026,366.9119771,3.286416091,1
34.57003164,368.3200225,3.276916638,1
33.31176301,369.7367428,3.267299605,1
32.05349439,371.164052,3.257521186,1
30.79522577,372.6026658,3.247739382,1
29.53695715,374.0514952,3.238120874,1
28.27868852,375.5133111,3.227191148,1
27.0204199,376.9963862,3.213877373,1
25.76215128,378.5065611,3.200059445,1
24.50388266,380.0488044,3.185901083,1
23.24561404,381.6169465,3.172712456,1
21.98734541,383.1949278,3.160983768,1
20.72907679,384.7736831,3.149436053,1
19.47080817,386.3477263,3.13821395,1
18.21253955,387.9086327,3.127766884,1
16.95427092,389.4478524,3.117865505,1
15.6960023,390.9463529,3.109248499,1
14.43773368,392.3990097,3.09641267,1
13.17946506,393.809885,3.080601135,1
11.92119643,395.1613246,3.067162304,1
10.66292781,396.4273173,3.055696061,1
9.404659189,397.552229,3.049475526,1
8.146390567,398.4691498,3.048180154,1
6.888121944,399.1198457,3.050320364,1
5.629853322,399.4679792,3.045249189,1
4.371584699,399.6059384,3.00542224,1
3.113316077,399.7130952,2.959734507,1
1.855047455,399.8206565,2.907310682,1
0.5967788323,399.9557905,2.782785134,1
-0.6614946391,400.3498882,2.703370702,1
-1.919799251,400.7981336,2.70344787,1
-3.178138951,401.2461434,2.703525151,1
-4.436513741,401.6941029,2.703602445,1
-5.694923623,402.1420712,2.703679731,1
-6.9533686,402.5900489,2.703757009,1
-8.211848673,403.0380304,2.703834288,1
-9.470363846,403.4860129,2.703911568,1
-10.72891412,403.9339955,2.70398885,1
-11.9874995,404.381978,2.704066132,1
-13.24611998,404.8299605,2.704143415,1
-14.50477557,405.277943,2.7042207,1
-15.76346627,405.7259255,2.704297986,1
-17.02219208,406.173908,2.704375272,1
-18.28095301,406.6218905,2.70445256,1
-19.53974905,407.069873,2.704529849,1
-20.79858022,407.5178555,2.704607139,1
-22.0574465,407.965838,2.70468443,1
-23.31634791,408.4138205,2.704761722,1
-24.57528444,408.861803,2.704839015,1
-25.8342561,409.3097855,2.704916309,1
-27.09326289,409.757768,2.704993604,1
-28.35230481,410.2057505,2.705070901,1
-29.61138186,410.653733,2.705148198,1
-30.87049406,411.1017155,2.705225497,1
-32.12964139,411.549698,2.705302796,1
-33.38882386,411.9976805,2.705380097,1
-34.64804147,412.445663,2.705457399,1
-35.90729423,412.8936455,2.705534702,1
-37.16658214,413.341628,2.705612006,1
-38.4259052,413.7896105,2.705689311,1
-39.68526341,414.237593,2.705766617,1
-40.94465677,414.6855755,2.705843924,1
-42.20408529,415.133558,2.705921232,1
-43.46354897,415.5815405,2.705998541,1
-44.72304781,416.029523,2.706075852,1
-45.98258181,416.4775055,2.706153163,1
-47.24215097,416.925488,2.706230476,1
-48.50175531,417.3734705,2.706307789,1
-49.76139481,417.821453,2.706385104,1
-51.02106949,418.2694355,2.70646242,1
100,298.15,4.00254,1
98.92148404,299.1853523,3.824948256,1
97.84296808,300.5841405,3.809952508,1
96.76445211,301.9766568,3.803394728,1
95.68593615,303.3251314,3.803520447,1
94.60742019,304.6213666,3.802476633,1
93.52890423,305.8707074,3.800083969,1
92.45038827,307.0797838,3.79646789,1
91.3718723,308.2537052,3.791889776,1
90.29335634,309.3929206,3.787412348,1
89.21484038,310.4950792,3.782903625,1
88.13632442,311.5587929,3.777969483,1
87.05780846,312.5846988,3.772551196,1
85.97929249,313.5800027,3.764643562,1
84.90077653,314.556372,3.753864969,1
83.82226057,315.5217176,3.742822856,1
82.74374461,316.4796905,3.731702819,1
81.66522865,317.4335436,3.720364945,1
80.58671268,318.3865793,3.708922207,1
79.50819672,319.3369432,3.69866404,1
78.42968076,320.2802419,3.689561683,1
77.3511648,321.2144739,3.680457103,1
76.27264884,322.139122,3.671340377,1
75.19413287,323.0543707,3.662206269,1
74.11561691,323.9613928,3.652972134,1
73.03710095,324.8652509,3.643294661,1
71.95858499,325.7693113,3.633523112,1
70.88006903,326.6752071,3.623696425,1
69.80155306,327.583573,3.613862224,1
68.7230371,328.4945856,3.60402858,1
67.64452114,329.4083045,3.594181992,1
66.56600518,330.3247208,3.584347567,1
65.48748921,331.2439993,3.574495671,1
64.40897325,332.1663132,3.564697139,1
63.33045729,333.0910968,3.555168215,1
62.25194133,334.0177459,3.545751895,1
61.17342537,334.9458409,3.536367016,1
60.0949094,335.8745114,3.527048964,1
59.01639344,336.803158,3.51775124,1
57.93787748,337.7303618,3.508569243,1
56.85936152,338.6541499,3.499526994,1
55.78084556,339.5737355,3.490463392,1
54.70232959,340.4888531,3.48142549,1
53.62381363,341.3994793,3.47237627,1
52.54529767,342.3058329,3.463296886,1
51.46678171,343.2082281,3.454210302,1
50.38826575,344.1088316,3.444927325,1
49.30974978,345.0153334,3.434979525,1
48.23123382,345.9349707,3.42467522,1
47.15271786,346.8708946,3.41435151,1
46.0742019,347.8240315,3.40399308,1
44.99568594,348.7944472,3.393663719,1
43.91716997,349.7784543,3.384672088,1
42.83865401,350.7713819,3.376631199,1
41.76013805,351.7708178,3.368615427,1
40.68162209,352.7758938,3.360604003,1
39.60310613,353.7860449,3.352630923,1
38.52459016,354.8013117,3.344642951,1
37.4460742,355.8222106,3.336613253,1
36.36755824,356.8486883,3.328616255,1
35.28904228,357.8803347,3.320638913,1
34.21052632,358.9168264,3.312689474,1
33.13201035,359.9590741,3.304621398,1
32.05349439,361.0082044,3.296512278,1
30.97497843,362.064642,3.288383339,1
29.89646247,363.1276804,3.280342787,1
28.81794651,364.1973013,3.272048775,1
27.73943054,365.2777598,3.261951346,1
26.66091458,366.3736643,3.25085742,1
25.58239862,367.4878666,3.239656833,1
24.50388266,368.6226565,3.228325729,1
23.4253667,369.7743772,3.217454564,1
22.34685073,370.9336956,3.207297964,1
21.26833477,372.0941309,3.197339413,1
20.18981881,373.2533382,3.187398231,1
19.11130285,374.4077481,3.177767256,1
18.03278689,375.5522661,3.168481311,1
16.95427092,376.6821891,3.159415203,1
15.87575496,377.7863835,3.151060794,1
14.797239,378.8597013,3.140150699,1
13.71872304,379.9065675,3.125630578,1
12.64020708,380.9235776,3.111700104,1
11.56169111,381.8972914,3.098884383,1
10.48317515,382.8119401,3.086989517,1
9.404659189,383.6325897,3.077913589,1
8.326143227,384.3206384,3.071086428,1
7.247627265,384.8465985,3.065596419,1
6.169111303,385.1688499,3.062213218,1
5.090595341,385.3190763,3.033950406,1
4.012079379,385.4039493,2.995308602,1
2.933563417,385.4828775,2.956148352,1
1.855047455,385.5621359,2.910250682,1
0.7765314927,385.6485003,2.811724487,1
-0.3019854801,385.8995027,2.715538358,1
-1.380521549,386.2287629,2.715604786,1
-2.459083397,386.5579195,2.715671021,1
-3.537671024,386.8870497,2.715737257,1
-4.616284432,387.2161772,2.715803494,1
-5.694923623,387.5453059,2.715869731,1
-6.773588597,387.8744355,2.715935969,1
-7.852279357,388.2035654,2.716002208,1
-8.930995902,388.5326954,2.716068448,1
-10.00973824,388.8618254,2.716134689,1
-11.08850636,389.1909554,2.71620093,1
-12.16730027,389.5200854,2.716267172,1
-13.24611998,389.8492154,2.716333415,1
-14.32496548,390.1783454,2.716399659,1
-15.40383677,390.5074754,2.716465904,1
-16.48273386,390.8366054,2.716532149,1
-17.56165675,391.1657354,2.716598395,1
-18.64060544,391.4948654,2.716664642,1
-19.71957993,391.8239954,2.71673089,1
-20.79858022,392.1531254,2.716797139,1
-21.87760631,392.4822554,2.716863388,1
-22.95665821,392.8113854,2.716929638,1
-24.03573591,393.1405154,2.716995889,1
-25.11483942,393.4696454,2.717062141,1
-26.19396874,393.7987754,2.717128393,1
-27.27312387,394.1279054,2.717194647,1
-28.35230481,394.4570354,2.717260901,1
-29.43151156,394.7861654,2.717327156,1
100,298.15,3.96894,1
98.2024734,301.3987306,3.621142954,1
96.40494679,305.0339331,3.635199075,1
94.60742019,308.3876348,3.658743962,1
92.80989359,311.4625936,3.669817433,1
91.01236698,314.3647886,3.661770831,1
89.21484038,317.2208317,3.645496138,1
87.41731378,320.0264888,3.630891702,1
85.61978717,322.7709368,3.616328102,1
83.82226057,325.4645091,3.600430177,1
82.02473397,328.1234905,3.583183053,1
80.22720736,330.7721724,3.563979028,1
78.42968076,333.3956693,3.55044606,1
76.63215416,335.9808135,3.537646926,1
74.83462755,338.5241459,3.524641358,1
73.03710095,341.0424956,3.509499529,1
71.23957435,343.5577973,3.492709742,1
69.44204774,346.0812466,3.475686476,1
67.64452114,348.616572,3.458615568,1
65.84699454,351.1646286,3.44154389,1
64.04946793,353.7265878,3.42442858,1
62.25194133,356.2985724,3.408345364,1
60.45441473,358.8764806,3.392540363,1
58.65688812,361.4546289,3.377229476,1
56.85936152,364.0221642,3.362971339,1
55.06183492,366.5720241,3.34897966,1
53.26430831,369.1017404,3.334992955,1
51.46678171,371.6123907,3.32080814,1
49.6692551,374.1240575,3.304230052,1
47.8717285,376.6840565,3.282989721,1
46.0742019,379.3160525,3.261489681,1
44.27667529,382.0206078,3.241433986,1
42.47914869,384.7738562,3.226033811,1
40.68162209,387.5596105,3.211307506,1
38.88409548,390.3702321,3.196822629,1
